task_id,n,Fc_over_F,F_over_Fc,F,Fc,J,gamma_mu,zeta,simulation_time,alpha,dt,nums,timestamp
1348,10,8.800000000000008,0.11363636363636354,1.3441558441558428e-12,1.1828571428571428e-11,1.009671333978795e-05,0.7560887596141512,1.0065662862101696e-07,1654.2382094860077,0.07,0.001,1000000,20251006_102650
1349,10,8.900000000000007,0.11235955056179765,1.3290529695024064e-12,1.1828571428571428e-11,9.942152865470201e-06,0.752974946549865,1.0065662862101696e-07,1659.9868013858795,0.07,0.001,1000000,20251006_105430
1350,10,9.000000000000007,0.11111111111111102,1.314285714285713e-12,1.1828571428571428e-11,9.79212140403208e-06,0.7499449448959765,1.0065662862101696e-07,1674.9983303546906,0.07,0.001,1000000,20251006_112225
1351,10,9.100000000000007,0.1098901098901098,1.2998430141287273e-12,1.1828571428571428e-11,9.645505673383786e-06,0.7469241068918454,1.0065662862101696e-07,1673.182856798172,0.07,0.001,1000000,20251006_115018
1352,10,9.200000000000006,0.10869565217391297,1.2857142857142847e-12,1.1828571428571428e-11,9.498375160116346e-06,0.7436134385516077,1.0065662862101696e-07,1578.3062665462494,0.07,0.001,1000000,20251006_121636
1353,10,9.300000000000008,0.10752688172043001,1.2718894009216577e-12,1.1828571428571428e-11,9.356626795315567e-06,0.7404783055814976,1.0065662862101696e-07,1569.660957813263,0.07,0.001,1000000,20251006_124246
1354,10,9.400000000000007,0.10638297872340417,1.2583586626139806e-12,1.1828571428571428e-11,9.213497229181775e-06,0.7369914448493066,1.0065662862101696e-07,1573.213837146759,0.07,0.001,1000000,20251006_130859
1355,10,9.500000000000007,0.10526315789473677,1.2451127819548862e-12,1.1828571428571428e-11,9.080017071019268e-06,0.7340410599231934,1.0065662862101696e-07,1574.3787655830383,0.07,0.001,1000000,20251006_133513
1356,10,9.600000000000009,0.10416666666666657,1.232142857142856e-12,1.1828571428571428e-11,8.93802219879435e-06,0.7301679150716689,1.0065662862101696e-07,1559.6604480743408,0.07,0.001,1000000,20251006_140113
1357,10,9.700000000000008,0.10309278350515455,1.2194403534609708e-12,1.1828571428571428e-11,8.796643218246618e-06,0.7261039435160669,1.0065662862101696e-07,1566.6584990024567,0.07,0.001,1000000,20251006_142720
1358,10,9.800000000000008,0.10204081632653053,1.206997084548104e-12,1.1828571428571428e-11,8.669414665624787e-06,0.7229794201914777,1.0065662862101696e-07,1561.1294717788696,0.07,0.001,1000000,20251006_145321
1359,10,9.900000000000007,0.10101010101010094,1.194805194805194e-12,1.1828571428571428e-11,8.521967464927727e-06,0.7179350390901821,1.0065662862101696e-07,1561.3062341213226,0.07,0.001,1000000,20251006_151922
1360,10,10.000000000000007,0.09999999999999992,1.1828571428571418e-12,1.1828571428571428e-11,8.375961985329383e-06,0.7127623990709414,1.0065662862101696e-07,1567.0052201747894,0.07,0.001,1000000,20251006_154529
1361,10,10.100000000000009,0.09900990099009893,1.1711456859971702e-12,1.1828571428571428e-11,8.237410187332757e-06,0.7079818915264642,1.0065662862101696e-07,1670.1552135944366,0.07,0.001,1000000,20251006_083817
1362,10,10.200000000000008,0.09803921568627443,1.1596638655462173e-12,1.1828571428571428e-11,8.08118014257769e-06,0.7014311410383091,1.0065662862101696e-07,1674.416595697403,0.07,0.001,1000000,20251006_090612
1363,10,10.300000000000008,0.09708737864077663,1.1484049930651862e-12,1.1828571428571428e-11,7.945973206880851e-06,0.6964571548777284,1.0065662862101696e-07,1675.8054103851318,0.07,0.001,1000000,20251006_093408
1364,10,10.40000000000001,0.09615384615384606,1.1373626373626361e-12,1.1828571428571428e-11,7.80775482926731e-06,0.6909865441297546,1.0065662862101696e-07,1673.2602951526642,0.07,0.001,1000000,20251006_100201
1365,10,10.500000000000009,0.09523809523809516,1.126530612244897e-12,1.1828571428571428e-11,7.681237660818583e-06,0.6863262109087773,1.0065662862101696e-07,1668.7395279407501,0.07,0.001,1000000,20251006_102950
1366,10,10.600000000000009,0.09433962264150936,1.1159029649595678e-12,1.1828571428571428e-11,7.559883781647519e-06,0.6819162939090452,1.0065662862101696e-07,1682.9809374809265,0.07,0.001,1000000,20251006_105753
1367,10,10.700000000000008,0.09345794392523357,1.1054739652870486e-12,1.1828571428571428e-11,7.442077170848591e-06,0.6776228310004068,1.0065662862101696e-07,1673.136059999466,0.07,0.001,1000000,20251006_112546
1368,10,10.800000000000008,0.09259259259259253,1.0952380952380945e-12,1.1828571428571428e-11,7.338591265256445e-06,0.6744449985806742,1.0065662862101696e-07,1677.9741442203522,0.07,0.001,1000000,20251006_115344
1369,10,10.90000000000001,0.09174311926605497,1.0851900393184786e-12,1.1828571428571428e-11,7.232327641298558e-06,0.6708333942254869,1.0065662862101696e-07,1581.908459186554,0.07,0.001,1000000,20251006_122006
1370,10,11.000000000000009,0.09090909090909084,1.0753246753246744e-12,1.1828571428571428e-11,7.129927590946437e-06,0.6674025901990477,1.0065662862101696e-07,1572.350299358368,0.07,0.001,1000000,20251006_124618
1371,10,11.100000000000009,0.09009009009009002,1.0656370656370647e-12,1.1828571428571428e-11,7.029419377699145e-06,0.6639762059134525,1.0065662862101696e-07,1569.0054240226746,0.07,0.001,1000000,20251006_131227
1372,10,11.20000000000001,0.0892857142857142,1.0561224489795909e-12,1.1828571428571428e-11,6.931544338290904e-06,0.6606297261303109,1.0065662862101696e-07,1566.9909558296204,0.07,0.001,1000000,20251006_133834
1373,10,11.30000000000001,0.08849557522123887,1.0467762326169397e-12,1.1828571428571428e-11,6.837524507038303e-06,0.6574873822569047,1.0065662862101696e-07,1573.6010539531708,0.07,0.001,1000000,20251006_140448
1374,10,11.40000000000001,0.08771929824561396,1.037593984962405e-12,1.1828571428571428e-11,6.735993579758961e-06,0.6534563750154344,1.0065662862101696e-07,1576.6295297145844,0.07,0.001,1000000,20251006_143104
1375,10,11.500000000000009,0.08695652173913036,1.0285714285714276e-12,1.1828571428571428e-11,6.650462776256895e-06,0.650818351776822,1.0065662862101696e-07,1573.214205980301,0.07,0.001,1000000,20251006_145718
1376,10,11.600000000000009,0.08620689655172407,1.019704433497536e-12,1.1828571428571428e-11,6.551740414530006e-06,0.6467326021763815,1.0065662862101696e-07,1574.7353336811066,0.07,0.001,1000000,20251006_152332
1377,10,11.70000000000001,0.0854700854700854,1.0109890109890102e-12,1.1828571428571428e-11,6.458053568425322e-06,0.6429801833510603,1.0065662862101696e-07,1573.9829268455505,0.07,0.001,1000000,20251006_154946
1378,10,11.80000000000001,0.08474576271186433,1.0024213075060524e-12,1.1828571428571428e-11,6.3557425142638675e-06,0.6382023297775961,1.0065662862101696e-07,1676.7082500457764,0.07,0.001,1000000,20251006_085233
1379,10,11.90000000000001,0.08403361344537809,9.93997599039615e-13,1.1828571428571428e-11,6.2653555578349795e-06,0.6344578378991497,1.0065662862101696e-07,1667.4210340976715,0.07,0.001,1000000,20251006_092020
1380,10,12.00000000000001,0.08333333333333326,9.857142857142848e-13,1.1828571428571428e-11,6.166944777845318e-06,0.6297401582042431,1.0065662862101696e-07,1674.8936433792114,0.07,0.001,1000000,20251006_094815
1381,10,12.10000000000001,0.08264462809917349,9.77567886658795e-13,1.1828571428571428e-11,6.077247024785964e-06,0.6257521397340775,1.0065662862101696e-07,1666.9144494533539,0.07,0.001,1000000,20251006_101602
1382,10,12.20000000000001,0.08196721311475404,9.69555035128805e-13,1.1828571428571428e-11,5.9706997294257235e-06,0.6198621878051205,1.0065662862101696e-07,1678.8846468925476,0.07,0.001,1000000,20251006_104401
1383,10,12.30000000000001,0.08130081300813002,9.61672473867595e-13,1.1828571428571428e-11,5.8712545079690805e-06,0.6145342625554683,1.0065662862101696e-07,1680.3877348899841,0.07,0.001,1000000,20251006_111201
1384,10,12.40000000000001,0.08064516129032252,9.539170506912434e-13,1.1828571428571428e-11,5.754533352298917e-06,0.6072141452025362,1.0065662862101696e-07,1682.07510304451,0.07,0.001,1000000,20251006_114003
1385,10,12.50000000000001,0.07999999999999993,9.462857142857135e-13,1.1828571428571428e-11,5.6494562556278565e-06,0.6009339585799974,1.0065662862101696e-07,1624.8868556022644,0.07,0.001,1000000,20251006_120708
1386,10,12.60000000000001,0.0793650793650793,9.387755102040808e-13,1.1828571428571428e-11,5.530606496429834e-06,0.5929982174749127,1.0065662862101696e-07,1591.3185849189758,0.07,0.001,1000000,20251006_123340
1387,10,12.70000000000001,0.0787401574803149,9.313835770528677e-13,1.1828571428571428e-11,5.43199629014497e-06,0.5870475352141928,1.0065662862101696e-07,1588.746388912201,0.07,0.001,1000000,20251006_130008
1388,10,12.800000000000011,0.07812499999999993,9.241071428571419e-13,1.1828571428571428e-11,5.331310290993344e-06,0.5807029240838593,1.0065662862101696e-07,1579.5253648757935,0.07,0.001,1000000,20251006_132628
1389,10,12.900000000000011,0.07751937984496117,9.169435215946836e-13,1.1828571428571428e-11,5.2419447930426175e-06,0.575429650637082,1.0065662862101696e-07,1586.239563703537,0.07,0.001,1000000,20251006_135254
1390,10,13.00000000000001,0.07692307692307686,9.09890109890109e-13,1.1828571428571428e-11,5.156163723331926e-06,0.5704008114466301,1.0065662862101696e-07,1582.6781497001648,0.07,0.001,1000000,20251006_141917
1391,10,13.10000000000001,0.07633587786259537,9.029443838604137e-13,1.1828571428571428e-11,5.0838212630847915e-06,0.566724061858789,1.0065662862101696e-07,1584.2129797935486,0.07,0.001,1000000,20251006_144541
1392,10,13.20000000000001,0.0757575757575757,8.961038961038954e-13,1.1828571428571428e-11,5.006134989409109e-06,0.5623239365954151,1.0065662862101696e-07,1565.4503676891327,0.07,0.001,1000000,20251006_151147
1393,10,13.300000000000011,0.07518796992481197,8.893662728249186e-13,1.1828571428571428e-11,4.932347556276426e-06,0.558232857903341,1.0065662862101696e-07,1579.673310995102,0.07,0.001,1000000,20251006_153806
1394,10,13.400000000000011,0.07462686567164173,8.827292110874192e-13,1.1828571428571428e-11,4.8615538910005056e-06,0.5543575746458858,1.0065662862101696e-07,1582.6440498828888,0.07,0.001,1000000,20251006_160429
1395,10,13.50000000000001,0.07407407407407401,8.761904761904755e-13,1.1828571428571428e-11,4.795786778210533e-06,0.550939255558606,1.0065662862101696e-07,1468.3463063240051,0.07,0.001,1000000,20251006_085935
1396,10,13.600000000000012,0.07352941176470582,8.697478991596631e-13,1.1828571428571428e-11,4.726127135212791e-06,0.5469585201924076,1.0065662862101696e-07,1480.919778585434,0.07,0.001,1000000,20251006_092416
1397,10,13.700000000000012,0.07299270072992695,8.633993743482787e-13,1.1828571428571428e-11,4.663676537592242e-06,0.5436996727120786,1.0065662862101696e-07,1482.8732204437256,0.07,0.001,1000000,20251006_094859
1398,10,13.800000000000011,0.07246376811594198,8.571428571428565e-13,1.1828571428571428e-11,4.588792805485049e-06,0.5388744821139206,1.0065662862101696e-07,1477.8724727630615,0.07,0.001,1000000,20251006_101337
1399,10,13.900000000000011,0.07194244604316541,8.50976361767728e-13,1.1828571428571428e-11,4.52769676743991e-06,0.5355527045217408,1.0065662862101696e-07,1476.924777507782,0.07,0.001,1000000,20251006_103814
1400,10,14.00000000000001,0.07142857142857137,8.448979591836727e-13,1.1828571428571428e-11,4.453335313838642e-06,0.5305465754030414,1.0065662862101696e-07,1484.2061159610748,0.07,0.001,1000000,20251006_110258
1401,10,14.100000000000012,0.07092198581560277,8.38905775075987e-13,1.1828571428571428e-11,4.394215390113547e-06,0.5272426531613194,1.0065662862101696e-07,1481.773443698883,0.07,0.001,1000000,20251006_112740
1402,10,14.200000000000012,0.07042253521126755,8.329979879275648e-13,1.1828571428571428e-11,4.3173068651765555e-06,0.5216885995753835,1.0065662862101696e-07,1469.9642474651337,0.07,0.001,1000000,20251006_115210
1403,10,14.300000000000011,0.06993006993006988,8.271728271728265e-13,1.1828571428571428e-11,4.249258174998038e-06,0.517081785069606,1.0065662862101696e-07,1581.3917860984802,0.07,0.001,1000000,20251006_121831
1404,10,14.400000000000013,0.06944444444444438,8.214285714285706e-13,1.1828571428571428e-11,4.180161818814074e-06,0.5122307774617155,1.0065662862101696e-07,1572.4607326984406,0.07,0.001,1000000,20251006_124444
1405,10,14.500000000000012,0.06896551724137925,8.157635467980289e-13,1.1828571428571428e-11,4.103420304484288e-06,0.5063188411465965,1.0065662862101696e-07,1579.0186400413513,0.07,0.001,1000000,20251006_131103
1406,10,14.600000000000012,0.06849315068493145,8.101761252446176e-13,1.1828571428571428e-11,4.031872186684024e-06,0.5009215264396086,1.0065662862101696e-07,1577.50568151474,0.07,0.001,1000000,20251006_133720
1407,10,14.700000000000012,0.06802721088435369,8.046647230320693e-13,1.1828571428571428e-11,3.941674267804804e-06,0.4930695127585887,1.0065662862101696e-07,1579.256985425949,0.07,0.001,1000000,20251006_140340
1408,10,14.800000000000011,0.06756756756756752,7.992277992277986e-13,1.1828571428571428e-11,3.8543323923202524e-06,0.4854236859260656,1.0065662862101696e-07,1581.9282054901123,0.07,0.001,1000000,20251006_143002
1409,10,14.900000000000013,0.06711409395973149,7.938638542665381e-13,1.1828571428571428e-11,3.7428779168634287e-06,0.4745718934383379,1.0065662862101696e-07,1571.7323541641235,0.07,0.001,1000000,20251006_145613
1410,10,15.000000000000012,0.06666666666666661,7.885714285714279e-13,1.1828571428571428e-11,3.6350318658072082e-06,0.463991008658484,1.0065662862101696e-07,1574.424324274063,0.07,0.001,1000000,20251006_152228
1411,11,1.0,1.0,1.1828571428571428e-11,1.1828571428571428e-11,0.00011653324692440553,0.9916534577741315,1.0065662862101696e-07,1760.4831547737122,0.07,0.001,1000000,20251006_155148
1412,11,1.1,0.9090909090909091,1.0753246753246752e-11,1.1828571428571428e-11,0.0001057725801706777,0.9900927194209566,1.0065662862101696e-07,1652.6283421516418,0.07,0.001,1000000,20251006_090408
1413,11,1.2000000000000002,0.8333333333333333,9.857142857142855e-12,1.1828571428571428e-11,9.680353764780829e-05,0.9885133937320655,1.0065662862101696e-07,1646.791311264038,0.07,0.001,1000000,20251006_093135
1414,11,1.3000000000000003,0.769230769230769,9.098901098901096e-12,1.1828571428571428e-11,8.924159922597871e-05,0.98723553681882,1.0065662862101696e-07,1661.0819628238678,0.07,0.001,1000000,20251006_095916
1415,11,1.4000000000000004,0.7142857142857141,8.448979591836732e-12,1.1828571428571428e-11,8.270547437137172e-05,0.9853088326509323,1.0065662862101696e-07,1670.6041071414948,0.07,0.001,1000000,20251006_102707
1416,11,1.5000000000000004,0.6666666666666665,7.885714285714283e-12,1.1828571428571428e-11,7.710293143947206e-05,0.9841747816750492,1.0065662862101696e-07,1662.9372651576996,0.07,0.001,1000000,20251006_105450
1417,11,1.6000000000000005,0.6249999999999998,7.39285714285714e-12,1.1828571428571428e-11,7.214465162171139e-05,0.9822775234194162,1.0065662862101696e-07,1659.5641033649445,0.07,0.001,1000000,20251006_112229
1418,11,1.7000000000000006,0.5882352941176469,6.957983193277308e-12,1.1828571428571428e-11,6.774976185856571e-05,0.9800918497688877,1.0065662862101696e-07,1654.5017521381378,0.07,0.001,1000000,20251006_115004
1419,11,1.8000000000000007,0.5555555555555554,6.571428571428569e-12,1.1828571428571428e-11,6.397509738195013e-05,0.9799265940690969,1.0065662862101696e-07,1755.6432180404663,0.07,0.001,1000000,20251006_121920
1420,11,1.9000000000000008,0.526315789473684,6.225563909774433e-12,1.1828571428571428e-11,6.032517537264355e-05,0.9753540180429868,1.0065662862101696e-07,1768.5829327106476,0.07,0.001,1000000,20251006_124848
1421,11,2.000000000000001,0.4999999999999998,5.9142857142857115e-12,1.1828571428571428e-11,5.7141976882997204e-05,0.9725128314125151,1.0065662862101696e-07,1767.9074897766113,0.07,0.001,1000000,20251006_131816
1422,11,2.100000000000001,0.47619047619047594,5.632653061224486e-12,1.1828571428571428e-11,5.4440907383229305e-05,0.9728698246992025,1.0065662862101696e-07,1767.2311799526215,0.07,0.001,1000000,20251006_134743
1423,11,2.200000000000001,0.4545454545454543,5.3766233766233736e-12,1.1828571428571428e-11,5.1821497524856183e-05,0.9701585671080167,1.0065662862101696e-07,1773.813509464264,0.07,0.001,1000000,20251006_141717
1424,11,2.300000000000001,0.43478260869565194,5.14285714285714e-12,1.1828571428571428e-11,4.936160176341793e-05,0.9661113032742301,1.0065662862101696e-07,1773.069666147232,0.07,0.001,1000000,20251006_144650
1425,11,2.4000000000000012,0.41666666666666646,4.928571428571426e-12,1.1828571428571428e-11,4.729894040884494e-05,0.9659902362986967,1.0065662862101696e-07,1758.9295873641968,0.07,0.001,1000000,20251006_151609
1426,11,2.5000000000000013,0.3999999999999998,4.731428571428569e-12,1.1828571428571428e-11,4.526798891481412e-05,0.963033274164593,1.0065662862101696e-07,1769.7629806995392,0.07,0.001,1000000,20251006_154539
1427,11,2.6000000000000014,0.3846153846153844,4.549450549450547e-12,1.1828571428571428e-11,4.345690160085916e-05,0.9614842842914402,1.0065662862101696e-07,1758.655509710312,0.07,0.001,1000000,20251006_161458
1428,11,2.7000000000000015,0.3703703703703702,4.380952380952379e-12,1.1828571428571428e-11,4.1769811742934764e-05,0.9597019238233259,1.0065662862101696e-07,1666.159093618393,0.07,0.001,1000000,20251006_164244
1429,11,2.8000000000000016,0.35714285714285693,4.224489795918364e-12,1.1828571428571428e-11,4.018667009433969e-05,0.9575250320428155,1.0065662862101696e-07,1653.7874200344086,0.07,0.001,1000000,20251006_090537
1430,11,2.9000000000000017,0.34482758620689635,4.078817733990145e-12,1.1828571428571428e-11,3.87160930602371e-05,0.955431611553946,1.0065662862101696e-07,1661.7135546207428,0.07,0.001,1000000,20251006_093319
1431,11,3.0000000000000018,0.33333333333333315,3.942857142857141e-12,1.1828571428571428e-11,3.734364960052048e-05,0.9533406189982198,1.0065662862101696e-07,1657.6248939037323,0.07,0.001,1000000,20251006_100057
